lab_prod,ndc,rxcui,atc4,g_rxcui,name,concept_name
004720380,00472038045,238920,A07EA; C05AA; D07AC; D07XC; H02AB; R01AD; R03BA; S01BA; S01CB; S02BA; S03BA,1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514,betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone,betamethasone 0.5 MG/ML Topical Cream
499990222,49999022215,238920,A07EA; C05AA; D07AC; D07XC; H02AB; R01AD; R03BA; S01BA; S01CB; S02BA; S03BA,1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514,betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone,betamethasone 0.5 MG/ML Topical Cream
680320378,68032037815,239009,C05AD; D04AB; N01BA; R02AD,1399; 1399; 1399; 1399,benzocaine; benzocaine; benzocaine; benzocaine,benzocaine 200 MG/ML Otic Solution
387790076,38779007605,239055,"","","",INDOMETHACIN @ @ POWDER (GM)
515520002,51552000201,239131,"","","",COCOA BUTTER @ @ BAR
519271101,51927110100,239153,"","","",GELATIN @ @ POWDER (GM)
633230278,63323027810,239178,L01CA,11198,vinblastine,vinblastine sulfate 1 MG/ML Injectable Solution
007813126,00781312646,239189,J01CF,7233,nafcillin,nafcillin 100 MG/ML Injectable Solution
007819126,00781912695,239189,J01CF,7233,nafcillin,nafcillin 100 MG/ML Injectable Solution
633230330,63323033060,239189,J01CF,7233,nafcillin,nafcillin 100 MG/ML Injectable Solution
551500124,55150012499,239189,J01CF,7233,nafcillin,nafcillin 100 MG/ML Injectable Solution
250210141,25021014199,239189,J01CF,7233,nafcillin,nafcillin 100 MG/ML Injectable Solution
007816041,00781604146,239191,J01CA,723,amoxicillin,amoxicillin 50 MG/ML Oral Suspension
000934155,00093415580,239191,J01CA,723,amoxicillin,amoxicillin 50 MG/ML Oral Suspension
001439889,00143988915,239191,J01CA,723,amoxicillin,amoxicillin 50 MG/ML Oral Suspension
001727418,00172741823,239191,J01CA,723,amoxicillin,amoxicillin 50 MG/ML Oral Suspension
672530143,67253014308,239191,J01CA,723,amoxicillin,amoxicillin 50 MG/ML Oral Suspension
435980209,43598020953,239191,J01CA,723,amoxicillin,amoxicillin 50 MG/ML Oral Suspension
633230513,63323051302,239204,D06AX; J01GB; S01AA; S02AA; S03AA,1596450; 1596450; 1596450; 1596450; 1596450,gentamicin; gentamicin; gentamicin; gentamicin; gentamicin,gentamicin 10 MG/ML Injectable Solution
633230314,63323031461,239209,A07AA; J01XA; S01AA,11124; 11124; 11124,vancomycin; vancomycin; vancomycin,vancomycin 100 MG/ML Injectable Solution
004096510,00409651001,239209,A07AA; J01XA; S01AA,11124; 11124; 11124,vancomycin; vancomycin; vancomycin,vancomycin 100 MG/ML Injectable Solution
000692599,00069259999,239209,A07AA; J01XA; S01AA,11124; 11124; 11124,vancomycin; vancomycin; vancomycin,vancomycin 100 MG/ML Injectable Solution
000692601,00069260101,239209,A07AA; J01XA; S01AA,11124; 11124; 11124,vancomycin; vancomycin; vancomycin,vancomycin 100 MG/ML Injectable Solution
002471308,00247130810,239212,J01FF,6398,lincomycin,lincomycin 300 MG/ML Injectable Solution
593662900,59366290004,239238,D01AA; D01BA,5021; 5021,griseofulvin; griseofulvin,griseofulvin 25 MG/ML Oral Suspension
101470810,10147081004,239238,D01AA; D01BA,5021; 5021,griseofulvin; griseofulvin,griseofulvin 25 MG/ML Oral Suspension
000937102,00093710212,239238,D01AA; D01BA,5021; 5021,griseofulvin; griseofulvin,griseofulvin 25 MG/ML Oral Suspension
458020968,45802096826,239238,D01AA; D01BA,5021; 5021,griseofulvin; griseofulvin,griseofulvin 25 MG/ML Oral Suspension
004720013,00472001304,239238,D01AA; D01BA,5021; 5021,griseofulvin; griseofulvin,griseofulvin 25 MG/ML Oral Suspension
006039171,00603917154,239238,D01AA; D01BA,5021; 5021,griseofulvin; griseofulvin,griseofulvin 25 MG/ML Oral Suspension
548683636,54868363601,239239,D01AA; D01BA,5021; 5021,griseofulvin; griseofulvin,griseofulvin 250 MG Oral Tablet
649800185,64980018501,239239,D01AA; D01BA,5021; 5021,griseofulvin; griseofulvin,griseofulvin 250 MG Oral Tablet
686820520,68682052001,239239,D01AA; D01BA,5021; 5021,griseofulvin; griseofulvin,griseofulvin 250 MG Oral Tablet
398221055,39822105505,239240,A01AB; A07AA; G01AA; J02AA,732; 732; 732; 732,amphotericin B; amphotericin B; amphotericin B; amphotericin B,amphotericin B 50 MG Injection
519271348,51927134800,239247,"","","",CLOTRIMAZOLE @ @ POWDER (GM)
494522148,49452214802,239247,"","","",CLOTRIMAZOLE @ @ POWDER (GM)
519271588,51927158800,239250,"","","",QUININE SULFATE @ @ POWDER (GM)
515520604,51552060404,239250,"","","",QUININE SULFATE @ @ POWDER (GM)
519271004,51927100400,239355,"","","",BORIC ACID @ @ POWDER (GM)
680320228,68032022860,2395081,"","","",PROPRIETARY
527350817,52735081760,239591,"","","","ADHESIVE TAPE 0.5""X360"" TAPE, NON-MEDICATED"
383960504,38396050432,239826,"","","",LANCETS @ @ MISCELLANEOUS
597790323,59779032301,239826,"","","",LANCETS @ @ MISCELLANEOUS
082145357,08214535714,239826,"","","",LANCETS @ @ MISCELLANEOUS
383960503,38396050332,239826,"","","",LANCETS @ @ MISCELLANEOUS
082140187,08214018718,239826,"","","",LANCETS @ @ MISCELLANEOUS
383960501,38396050132,239826,"","","",LANCETS @ @ MISCELLANEOUS
493480241,49348024110,239826,"","","",LANCETS @ @ MISCELLANEOUS
082140207,08214020718,239826,"","","",LANCETS @ @ MISCELLANEOUS
575998682,57599868205,239826,"","","",LANCETS @ @ MISCELLANEOUS
243850654,24385065478,239826,"","","",LANCETS @ @ MISCELLANEOUS
538850102,53885010207,239826,"","","",LANCETS @ @ MISCELLANEOUS
082145157,08214515714,239826,"","","",LANCETS @ @ MISCELLANEOUS
243850651,24385065178,239826,"","","",LANCETS @ @ MISCELLANEOUS
493480240,49348024010,239826,"","","",LANCETS @ @ MISCELLANEOUS
383960316,38396031664,239826,"","","",LANCETS @ @ MISCELLANEOUS
519271079,51927107900,239977,"","","",DIPHENHYDRAMINE HCL @ @ POWDER (GM)
515520124,51552012402,239977,"","","",DIPHENHYDRAMINE HCL @ @ POWDER (GM)
004097445,00409744501,239982,A02BA,2541,cimetidine,Cimetidine 150 MG/ML Injectable Solution
004097444,00409744401,239982,A02BA,2541,cimetidine,Cimetidine 150 MG/ML Injectable Solution
553700202,55370020202,239982,A02BA,2541,cimetidine,Cimetidine 150 MG/ML Injectable Solution
000747444,00074744401,239982,A02BA,2541,cimetidine,Cimetidine 150 MG/ML Injectable Solution
009045986,00904598660,240029,A11CC,2418,cholecalciferol,cholecalciferol 0.125 MG Oral Capsule
504287179,50428717911,240029,A11CC,2418,cholecalciferol,cholecalciferol 0.125 MG Oral Capsule
118450153,11845015339,240029,A11CC,2418,cholecalciferol,cholecalciferol 0.125 MG Oral Capsule
119170143,11917014360,240029,A11CC,2418,cholecalciferol,cholecalciferol 0.125 MG Oral Capsule
105420090,10542009090,240029,A11CC,2418,cholecalciferol,cholecalciferol 0.125 MG Oral Capsule
118224900,11822490000,240029,A11CC,2418,cholecalciferol,cholecalciferol 0.125 MG Oral Capsule
118225498,11822549870,240029,A11CC,2418,cholecalciferol,cholecalciferol 0.125 MG Oral Capsule
118450061,11845006181,240060,A12BA,89903,potassium gluconate,potassium gluconate 2.5 MEQ Oral Tablet
001431115,00143111501,240093,N02BE; D11AX; N06BC,161; 1886; 1886,acetaminophen; caffeine; caffeine,acetaminophen 500 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet
001822694,00182269401,240093,N02BE; D11AX; N06BC,161; 1886; 1886,acetaminophen; caffeine; caffeine,acetaminophen 500 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet
006032545,00603254521,240093,N02BE; D11AX; N06BC,161; 1886; 1886,acetaminophen; caffeine; caffeine,acetaminophen 500 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet
649800155,64980015501,240093,N02BE; D11AX; N06BC,161; 1886; 1886,acetaminophen; caffeine; caffeine,acetaminophen 500 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet
519271340,51927134000,240157,"","","",CHLORPHENIRAMINE MALEATE @ @ POWDER (GM)
001680057,00168005760,240209,A07EA; C05AA; D07AC; D07XC; H02AB; R01AD; R03BA; S01BA; S01CB; S02BA; S03BA,1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514,betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone,betamethasone 0.5 MG/ML Topical Lotion
000930302,00093030239,240209,A07EA; C05AA; D07AC; D07XC; H02AB; R01AD; R03BA; S01BA; S01CB; S02BA; S03BA,1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514,betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone,betamethasone 0.5 MG/ML Topical Lotion
458020021,45802002146,240209,A07EA; C05AA; D07AC; D07XC; H02AB; R01AD; R03BA; S01BA; S01CB; S02BA; S03BA,1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514,betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone,betamethasone 0.5 MG/ML Topical Lotion
545691556,54569155600,240209,A07EA; C05AA; D07AC; D07XC; H02AB; R01AD; R03BA; S01BA; S01CB; S02BA; S03BA,1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514; 1514,betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone; betamethasone,betamethasone 0.5 MG/ML Topical Lotion
494523840,49452384001,240234,"","","",ISOPROPYL PALMITATE@@MISCELL.@LIQUID (ML)
519271601,51927160100,240242,"","","",ACETYLCYSTEINE @ @ POWDER (GM)
633700154,63370015410,240264,"","","",METHOTREXATE @ @ POWDER (GM)
387790164,38779016404,240309,"","","",TESTOSTERONE CYPIONATE @ @ POWDER (GM)
515520104,51552010404,240309,"","","",TESTOSTERONE CYPIONATE @ @ POWDER (GM)
494527660,49452766002,240309,"","","",TESTOSTERONE CYPIONATE @ @ POWDER (GM)
633700020,63370002025,240351,"","","",AMPHOTERICIN B @ @ POWDER (GM)
387790191,38779019104,240351,"","","",AMPHOTERICIN B @ @ POWDER (GM)
387790274,38779027404,240352,"","","",VANCOMYCIN HCL @ @ POWDER (GM)
617030304,61703030436,240416,L01BC,3041,cytarabine,cytarabine 20 MG/ML Injectable Solution
553900131,55390013110,240416,L01BC,3041,cytarabine,cytarabine 20 MG/ML Injectable Solution
519272859,51927285900,240460,"","","",ALBUTEROL @ @ POWDER (GM)
081370036,08137003600,240464,"","","",colloidal oatmeal 10 MG/ML Topical Lotion
519271454,51927145400,240586,"","","",BETAMETHASONE DIPROPIONATE @ @ POWDER (GM)
494524717,49452471701,240590,"","","",METRONIDAZOLE @ @ POWDER (GM)
387790146,38779014605,240590,"","","",METRONIDAZOLE @ @ POWDER (GM)
519271449,51927144900,240590,"","","",METRONIDAZOLE @ @ POWDER (GM)
003381015,00338101541,240637,J01CF,7773,oxacillin,50 ML oxacillin 40 MG/ML Injection
687740302,68774030229,240741,J01FA,21212,clarithromycin,clarithromycin 25 MG/ML Oral Suspension
007816022,00781602246,240741,J01FA,21212,clarithromycin,clarithromycin 25 MG/ML Oral Suspension
104320293,10432029301,240758,A11HA,1588,biotin,biotin 10 MG Oral Tablet
519271951,51927195100,240845,"","","",BETAMETHASONE SODIUM PHOSPHATE @ @ POWDER (GM)
387790195,38779019506,240845,"","","",BETAMETHASONE SODIUM PHOSPHATE @ @ POWDER (GM)
494522465,49452246501,240871,"","","",DEXAMETHASONE @ @ POWDER (GM)
519271081,51927108100,240871,"","","",DEXAMETHASONE @ @ POWDER (GM)
387790405,38779040506,240871,"","","",DEXAMETHASONE @ @ POWDER (GM)
519271611,51927161100,240877,"","","",HYDROCHLOROTHIAZIDE @ @ POWDER (GM)
519271192,51927119200,240878,"","","",IBUPROFEN @ @ POWDER (GM)
100190053,10019005303,240912,A04AA,26237,granisetron,granisetron 1 MG/ML Injectable Solution
007037871,00703787103,240912,A04AA,26237,granisetron,granisetron 1 MG/ML Injectable Solution
174780546,17478054601,240912,A04AA,26237,granisetron,granisetron 1 MG/ML Injectable Solution
250210781,25021078104,240912,A04AA,26237,granisetron,granisetron 1 MG/ML Injectable Solution
667580036,66758003601,240912,A04AA,26237,granisetron,granisetron 1 MG/ML Injectable Solution
605050692,60505069200,240912,A04AA,26237,granisetron,granisetron 1 MG/ML Injectable Solution
546293985,54629398501,240952,A11HA,1588,biotin,biotin 1 MG Oral Tablet
307680607,30768060730,240952,A11HA,1588,biotin,biotin 1 MG Oral Tablet
743120079,74312007961,240952,A11HA,1588,biotin,biotin 1 MG Oral Tablet
009047744,00904774439,240963,"","","",DENTURE CLEANSER DENTAL TABLET
100190635,10019063503,240984,J01CR; J01CG; J01CA; S01AA,1009148; 10167; 733; 733,ampicillin / sulbactam; sulbactam; ampicillin; ampicillin,ampicillin 100 MG/ML / sulbactam 50 MG/ML Injectable Solution
100190638,10019063803,240984,J01CR; J01CG; J01CA; S01AA,1009148; 10167; 733; 733,ampicillin / sulbactam; sulbactam; ampicillin; ampicillin,ampicillin 100 MG/ML / sulbactam 50 MG/ML Injectable Solution
004092687,00409268715,240984,J01CR; J01CG; J01CA; S01AA,1009148; 10167; 733; 733,ampicillin / sulbactam; sulbactam; ampicillin; ampicillin,ampicillin 100 MG/ML / sulbactam 50 MG/ML Injectable Solution
007813034,00781303446,240984,J01CR; J01CG; J01CA; S01AA,1009148; 10167; 733; 733,ampicillin / sulbactam; sulbactam; ampicillin; ampicillin,ampicillin 100 MG/ML / sulbactam 50 MG/ML Injectable Solution
633230370,63323037062,240984,J01CR; J01CG; J01CA; S01AA,1009148; 10167; 733; 733,ampicillin / sulbactam; sulbactam; ampicillin; ampicillin,ampicillin 100 MG/ML / sulbactam 50 MG/ML Injectable Solution
519272193,51927219300,241054,"","","",QUINACRINE HCL @ @ POWDER (GM)
006031190,00603119058,241063,R03DA; R05CA,3714; 5032,dyphylline; guaifenesin,dyphylline 6.67 MG/ML / guaifenesin 6.67 MG/ML Oral Solution
009045018,00904501835,241109,S01KA,27334,hypromellose,hypromellose 4 MG/ML Ophthalmic Solution
680160322,68016032211,241109,S01KA,27334,hypromellose,hypromellose 4 MG/ML Ophthalmic Solution
629911237,62991123701,241133,"","","",ERGOTAMINE TARTRATE @ @ POWDER (GM)
519271955,51927195500,241133,"","","",ERGOTAMINE TARTRATE @ @ POWDER (GM)
519272007,51927200700,241493,"","","",BACLOFEN @ @ POWDER (GM)
494520807,49452080703,241493,"","","",BACLOFEN @ @ POWDER (GM)
629911013,62991101302,241493,"","","",BACLOFEN @ @ POWDER (GM)
519272097,51927209700,241520,"","","",BETHANECHOL CHLORIDE @ @ POWDER (GM)
387790524,38779052403,241523,"","","",BUPIVACAINE HCL @ @ POWDER (GM)
003783351,00378335199,241527,G03CA,4083,estradiol,168 HR estradiol 0.00312 MG/HR Transdermal System
477810208,47781020804,241527,G03CA,4083,estradiol,168 HR estradiol 0.00312 MG/HR Transdermal System
494526065,49452606502,241533,"","","",PREGNENOLONE @ @ POWDER (GM)
519273069,51927306900,241551,"","","",CICLOPIROX OLAMINE @ @ POWDER (GM)
387790372,38779037206,241554,"","","",CLOBETASOL PROPIONATE @ @ POWDER (GM)
519272627,51927262700,241554,"","","",CLOBETASOL PROPIONATE @ @ POWDER (GM)
629911492,62991149202,241554,"","","",CLOBETASOL PROPIONATE @ @ POWDER (GM)
633700055,63370005510,241554,"","","",CLOBETASOL PROPIONATE @ @ POWDER (GM)
515520605,51552060501,241554,"","","",CLOBETASOL PROPIONATE @ @ POWDER (GM)
509095185,50909518503,241554,"","","",CLOBETASOL PROPIONATE @ @ POWDER (GM)
519271842,51927184200,241558,"","","",DANAZOL @ @ POWDER (GM)
519271949,51927194900,241560,"","","",DESONIDE @ @ POWDER (GM)
633700079,63370007925,241582,"","","",ERYTHROMYCIN ETHYLSUCCINATE @ @ POWDER (GM)
494524082,49452408203,241602,"","","",LIOTHYRONINE SODIUM @ @ POWDER (GM)
519273090,51927309000,241602,"","","",LIOTHYRONINE SODIUM @ @ POWDER (GM)
515520354,51552035402,241602,"","","",LIOTHYRONINE SODIUM @ @ POWDER (GM)
633700139,63370013910,241602,"","","",LIOTHYRONINE SODIUM @ @ POWDER (GM)
519271847,51927184700,241620,"","","",UBIDECARENONE @ @ POWDER (GM)
519271685,51927168500,241648,"","","",METHOXSALEN @ @ POWDER (GM)
515520720,51552072004,241661,"","","",NIFEDIPINE @ @ POWDER (GM)
519272311,51927231100,241661,"","","",NIFEDIPINE @ @ POWDER (GM)
387790280,38779028005,241661,"","","",NIFEDIPINE @ @ POWDER (GM)
494524852,49452485201,241661,"","","",NIFEDIPINE @ @ POWDER (GM)
629911106,62991110601,241661,"","","",NIFEDIPINE @ @ POWDER (GM)
494525476,49452547601,241676,"","","",PIROXICAM @ @ POWDER (GM)
515520457,51552045705,241676,"","","",PIROXICAM @ @ POWDER (GM)
387790302,38779030204,241676,"","","",PIROXICAM @ @ POWDER (GM)
519271550,51927155000,241700,"","","",PREDNISOLONE SOD PHOSPHATE @ @ POWDER (GM)
494526010,49452601001,241701,"","","",PRILOCAINE HCL @ @ POWDER (GM)
519271945,51927194500,241740,"","","",TETRACYCLINE HCL @ @ POWDER (GM)
387790319,38779031906,241747,"","","",TOBRAMYCIN SULFATE @ @ POWDER (GM)
629911161,62991116101,241756,"","","",VERAPAMIL HCL @ @ POWDER (GM)
519271921,51927192100,241756,"","","",VERAPAMIL HCL @ @ POWDER (GM)
387790275,38779027508,241756,"","","",VERAPAMIL HCL @ @ POWDER (GM)
001727312,00172731246,241834,L04AD; S01XA,3008; 3008,cyclosporine; cyclosporine,"cyclosporine, modified 100 MG Oral Capsule"
501110920,50111092043,241834,L04AD; S01XA,3008; 3008,cyclosporine; cyclosporine,"cyclosporine, modified 100 MG Oral Capsule"
001850933,00185093330,241834,L04AD; S01XA,3008; 3008,cyclosporine; cyclosporine,"cyclosporine, modified 100 MG Oral Capsule"
005912223,00591222315,241834,L04AD; S01XA,3008; 3008,cyclosporine; cyclosporine,"cyclosporine, modified 100 MG Oral Capsule"
519272220,51927222000,241847,"","","",MELATONIN @ @ POWDER (GM)
494524407,49452440702,241847,"","","",MELATONIN @ @ POWDER (GM)
629911300,62991130004,241847,"","","",MELATONIN @ @ POWDER (GM)
009043163,00904316360,241950,"","","",lecithin 1200 MG Oral Capsule
519271559,51927155900,242043,"","","",METRONIDAZOLE BENZOATE @ @ POWDER (GM)
003630124,00363012460,242206,A09AA,41397,lactase,lactase 9000 UNT Chewable Tablet
494522407,49452240702,242268,"","","",CYCLOBENZAPRINE HCL @ @ CRYSTALS
519272196,51927219600,242301,"","","",ALPROSTADIL @ @ POWDER (GM)
515520498,51552049803,242301,"","","",ALPROSTADIL @ @ POWDER (GM)
387790944,38779094407,242301,"","","",ALPROSTADIL @ @ POWDER (GM)
494520073,49452007302,242301,"","","",ALPROSTADIL @ @ POWDER (GM)
633700210,63370021004,242301,"","","",ALPROSTADIL @ @ POWDER (GM)
494524780,49452478001,242315,"","","",MINOXIDIL @ @ POWDER (GM)
003783349,00378334999,242333,G03CA,4083,estradiol,168 HR estradiol 0.00104 MG/HR Transdermal System
477810204,47781020404,242333,G03CA,4083,estradiol,168 HR estradiol 0.00104 MG/HR Transdermal System
494520033,49452003302,242335,"","","",HYDROCODONE BIT @ @ POWDER (GM)
519271010,51927101000,242335,"","","",HYDROCODONE BIT @ @ POWDER (GM)
118451130,11845113008,242339,A14AA; G03XX,3143; 3143,prasterone; prasterone,prasterone 50 MG Oral Capsule
006034654,00603465402,242438,R03DC,88249,montelukast,montelukast 5 MG Chewable Tablet
551110594,55111059430,242438,R03DC,88249,montelukast,montelukast 5 MG Chewable Tablet
007815555,00781555531,242438,R03DC,88249,montelukast,montelukast 5 MG Chewable Tablet
621750205,62175020546,242438,R03DC,88249,montelukast,montelukast 5 MG Chewable Tablet
658620568,65862056830,242438,R03DC,88249,montelukast,montelukast 5 MG Chewable Tablet
597620046,59762004601,242438,R03DC,88249,montelukast,montelukast 5 MG Chewable Tablet
000937425,00093742598,242438,R03DC,88249,montelukast,montelukast 5 MG Chewable Tablet
136680080,13668008030,242438,R03DC,88249,montelukast,montelukast 5 MG Chewable Tablet
003785205,00378520593,242438,R03DC,88249,montelukast,montelukast 5 MG Chewable Tablet
605053574,60505357403,242438,R03DC,88249,montelukast,montelukast 5 MG Chewable Tablet
000540289,00054028913,242438,R03DC,88249,montelukast,montelukast 5 MG Chewable Tablet
605050363,60505036302,242446,J01MA; S01AE; S02AA,7623; 7623; 7623,ofloxacin; ofloxacin; ofloxacin,ofloxacin 3 MG/ML Otic Solution
613140015,61314001510,242446,J01MA; S01AE; S02AA,7623; 7623; 7623,ofloxacin; ofloxacin; ofloxacin,ofloxacin 3 MG/ML Otic Solution
242080410,24208041005,242446,J01MA; S01AE; S02AA,7623; 7623; 7623,ofloxacin; ofloxacin; ofloxacin,ofloxacin 3 MG/ML Otic Solution
503830025,50383002505,242446,J01MA; S01AE; S02AA,7623; 7623; 7623,ofloxacin; ofloxacin; ofloxacin,ofloxacin 3 MG/ML Otic Solution
165900931,16590093105,242446,J01MA; S01AE; S02AA,7623; 7623; 7623,ofloxacin; ofloxacin; ofloxacin,ofloxacin 3 MG/ML Otic Solution
000937231,00093723106,242461,B01AC,21107,cilostazol,cilostazol 100 MG Oral Tablet
620370541,62037054160,242461,B01AC,21107,cilostazol,cilostazol 100 MG Oral Tablet
